generation,best_fitness,mean_fitness,min_fitness
115,4818.666666666667,805.941111111111,0.0
116,3637.3333333333335,854.0811111111111,0.0
117,4048.0,939.2755555555558,0.0
118,4601.833333333333,881.6566666666666,0.0
119,2899.3333333333335,791.7377777777779,0.0
120,4482.0,1060.0377777777778,0.0
121,5870.0,988.4322222222221,0.0
122,4536.666666666667,931.4377777777779,0.0
123,4552.666666666667,736.3677777777777,0.0
124,4812.0,946.8511111111112,0.0
125,4892.666666666667,1027.2355555555555,0.0
126,4443.333333333333,896.6388888888889,0.0
127,4266.666666666667,990.5866666666667,0.0
128,5366.666666666667,1083.627777777778,0.0
129,4472.333333333333,1242.55,0.0
130,5170.666666666667,1021.69,0.0
131,4597.333333333333,903.6633333333335,0.0
132,4882.0,865.2266666666667,0.0
133,3948.5,1065.3588888888887,0.0
134,4409.333333333333,878.7055555555556,0.0
135,4605.333333333333,941.1322222222221,0.0
136,5000.0,1156.4344444444441,0.0
137,3766.6666666666665,984.9244444444446,0.0
138,4416.0,1129.4077777777777,0.0
139,4671.333333333333,1185.0788888888892,0.0
140,4176.666666666667,1059.7877777777778,0.0
141,4844.666666666667,1111.5555555555557,0.0
142,5307.333333333333,1201.3577777777778,0.0
143,4977.333333333333,1167.201111111111,0.0
144,4784.0,1162.3522222222223,0.0
145,5255.333333333333,1047.228888888889,0.0
146,3734.1666666666665,1057.647777777778,0.0
147,6014.666666666667,1038.7933333333333,0.0
148,5398.666666666667,1095.731111111111,0.0
149,6526.666666666667,997.23,0.0
150,4235.333333333333,998.0377777777777,0.0
151,5390.0,1081.738888888889,0.0
152,6558.666666666667,1103.5322222222223,0.0
153,4331.0,1158.0277777777778,0.0
154,4834.666666666667,1220.9722222222224,0.0
155,4884.0,1216.0444444444445,0.0
156,4251.333333333333,1207.76,0.0
157,5315.333333333333,1207.9744444444443,0.0
158,5578.0,1223.5333333333333,0.0
159,4859.333333333333,1087.2411111111112,0.0
160,4918.0,1195.9566666666667,0.0
161,5832.0,1168.021111111111,0.0
162,5259.333333333333,1262.6655555555556,0.0
163,4567.333333333333,1138.5511111111111,0.0
164,4566.166666666667,1181.8877777777777,0.0
165,6275.333333333333,1287.6144444444444,0.0
166,4407.333333333333,1233.5266666666666,0.0
167,6230.666666666667,1310.5555555555554,0.0
168,5188.666666666667,1165.9533333333334,0.0
169,6247.333333333333,1093.2844444444445,0.0
170,6145.333333333333,1233.34,0.0
171,5728.666666666667,1225.9044444444444,0.0
172,6766.0,1342.81,0.0
173,5743.833333333333,1359.8266666666666,0.0
174,8866.0,1345.1444444444446,0.0
175,5504.666666666667,1251.4255555555555,0.0
176,5314.0,1336.5211111111112,0.0
177,7834.666666666667,1478.7333333333333,0.0
178,7834.0,1608.4811111111107,0.0
179,8794.666666666666,1683.7822222222221,0.0
180,9637.333333333334,1811.8866666666668,0.0
181,10920.666666666666,1610.65,0.0
182,7574.666666666667,1759.6066666666666,0.0
183,10092.666666666666,1984.402222222222,0.0
184,11745.333333333334,2262.33,0.0
185,8982.666666666666,1963.43,0.0
186,11256.666666666666,2365.8766666666666,0.0
187,10386.666666666666,2696.7122222222224,0.0
188,9676.0,2593.2833333333333,0.0
189,13835.333333333334,3310.96,0.0
190,13662.666666666666,2818.1266666666666,0.0
191,14550.0,3371.0077777777774,0.0
192,17694.0,3342.301111111111,0.0
193,20690.666666666668,4098.118888888888,0.0
194,15656.666666666666,4375.748888888888,0.0
195,18684.666666666668,3999.415555555555,0.0
196,15322.666666666666,4435.293333333333,0.0
197,19137.333333333332,4735.89,0.0
198,21414.666666666668,4949.317777777777,0.0
199,17079.333333333332,4673.003333333333,0.0
200,23695.333333333332,4802.644444444444,0.0
201,19559.333333333332,5509.484444444445,0.0
202,17976.0,4756.461111111112,0.0
203,21834.666666666668,5015.327777777778,0.0
204,18796.666666666668,5334.202222222222,0.0
205,24575.333333333332,5112.045555555556,0.0
206,19434.0,5082.124444444445,0.0
207,22595.333333333332,5623.61111111111,0.0
208,23418.0,6689.632222222222,0.0
209,25165.333333333332,6011.164444444445,0.0
210,22650.666666666668,6283.307777777777,0.0
211,19437.333333333332,5876.945555555555,0.0
212,22138.0,5807.818888888889,0.0
213,21199.333333333332,6206.084444444445,0.0
214,19973.333333333332,6447.848888888889,0.0
215,21776.666666666668,6112.352222222222,0.0
216,17618.666666666668,5939.764444444444,0.0
217,21125.333333333332,6314.726666666667,0.0
218,20578.666666666668,6694.28,0.0
219,20900.0,6756.346666666666,0.0
220,21449.333333333332,6496.9944444444445,0.0
221,22147.333333333332,6347.5344444444445,0.0
222,21198.0,7031.946666666667,0.0
223,21102.666666666668,6430.595555555556,0.0
224,21333.333333333332,6392.68111111111,0.0
225,21667.333333333332,6756.77111111111,0.0
